Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-05-22 16:00",5841.68,5842.04,5841.59,5842.01,1.01,+0.02%,0
"2025-05-22 12:00",5854.35,5878.08,5838.63,5841,-12.49,-0.21%,0
"2025-05-22 08:00",5841.26,5863.44,5825.82,5853.49,8.88,+0.15%,0
"2025-05-21 16:00",5843.09,5844.61,5843.09,5844.61,0.44,+0.01%,0
"2025-05-21 12:00",5930.33,5938.37,5830.91,5844.17,-86.25,-1.45%,0
"2025-05-21 08:00",5910.18,5934.91,5899.65,5930.42,-10.04,-0.17%,0
"2025-05-20 16:00",5940.99,5940.99,5940.44,5940.46,-0.37,-0.01%,0
"2025-05-20 12:00",5945,5950.63,5909.26,5940.83,-4.2,-0.07%,0
"2025-05-20 08:00",5944.66,5953.06,5933.53,5945.03,-18.57,-0.31%,0
"2025-05-19 16:00",5962.98,5963.61,5962.98,5963.6,-0.56,-0.01%,0
"2025-05-19 12:00",5944.32,5968.61,5942.98,5964.16,19.87,+0.33%,0
"2025-05-19 08:00",5902.88,5950.53,5895.69,5944.29,-14.09,-0.24%,0
"2025-05-16 16:00",5957.61,5958.38,5957.61,5958.38,-0.02,0.00%,0
"2025-05-16 12:00",5924.61,5958.62,5923.68,5958.4,33.76,+0.57%,0
"2025-05-16 08:00",5929.09,5930.42,5907.36,5924.64,7.71,+0.13%,0
"2025-05-15 16:00",5917.59,5917.93,5916.92,5916.93,-0.51,-0.01%,0
"2025-05-15 12:00",5905.92,5924.21,5898.52,5917.44,11.52,+0.20%,0
"2025-05-15 08:00",5869.82,5908.57,5865.16,5905.92,13.34,+0.23%,0
"2025-05-14 16:00",5892.31,5892.6,5892.11,5892.58,1.07,+0.02%,0
"2025-05-14 12:00",5896.53,5901.7,5872.11,5891.51,-5.01,-0.08%,0
"2025-05-14 08:00",5896.74,5906.55,5874.62,5896.52,9.97,+0.17%,0
"2025-05-13 16:00",5884.92,5886.56,5884.92,5886.55,1.68,+0.03%,0
"2025-05-13 12:00",5893.29,5906.64,5884.47,5884.87,-8.06,-0.14%,0
"2025-05-13 08:00",5854.15,5899.99,5845.02,5892.93,48.74,+0.83%,0
"2025-05-12 16:00",5844.78,5844.78,5844.17,5844.19,-0.39,-0.01%,0
"2025-05-12 12:00",5797.81,5845.37,5796.02,5844.58,46.77,+0.81%,0
"2025-05-12 08:00",5807.2,5828.96,5786.08,5797.81,137.9,+2.44%,0
"2025-05-09 16:00",5659.4,5659.91,5659.07,5659.91,0.76,+0.01%,0
"2025-05-09 12:00",5671.66,5674.52,5646,5659.15,-12.37,-0.22%,0
"2025-05-09 08:00",5679.65,5691.69,5644.15,5671.52,7.58,+0.13%,0
"2025-05-08 16:00",5664.39,5664.83,5663.94,5663.94,0.08,0.00%,0
"2025-05-08 12:00",5700.9,5720.1,5662.55,5663.86,-37.11,-0.65%,0
"2025-05-08 08:00",5663.6,5712.42,5635.38,5700.97,69.69,+1.24%,0
